Course,Faculty,Section,Day,Start Time,End Time,Room
EEE205,,3,WEDNESDAY,15:30:00,16:50:00,08A-01C
EEE205,,4,MONDAY,12:30:00,13:50:00,10B-12C
EEE205,,4,WEDNESDAY,12:30:00,13:50:00,10B-12C
EEE205L,ANB,1,THURSDAY,08:00:00,10:50:00,11H-45L
EEE205L,,2,WEDNESDAY,08:00:00,10:50:00,11H-45L
EEE205L,ANB,3,WEDNESDAY,08:00:00,10:50:00,11H-46L
EEE205L,,4,TUESDAY,08:00:00,10:50:00,11H-45L
EEE205L,,5,WEDNESDAY,11:00:00,13:50:00,11H-45L
EEE207,,1,SUNDAY,12:30:00,13:50:00,08A-04C
EEE207,,1,TUESDAY,12:30:00,13:50:00,08A-04C
EEE209,,3,MONDAY,14:00:00,15:20:00,10B-12C
EEE209,,3,WEDNESDAY,14:00:00,15:20:00,10B-12C
EEE221,,1,MONDAY,11:00:00,12:20:00,08A-03C
EEE221,,1,WEDNESDAY,11:00:00,12:20:00,08A-03C
EEE221,,01-only theory,MONDAY,11:00:00,12:20:00,08A-03C
EEE221,,01-only theory,WEDNESDAY,11:00:00,12:20:00,08A-03C
EEE221,,2,MONDAY,14:00:00,15:20:00,08A-01C
EEE221,,2,WEDNESDAY,14:00:00,15:20:00,08A-01C
EEE221,,3,SUNDAY,15:30:00,16:50:00,08A-04C
EEE221,,3,TUESDAY,15:30:00,16:50:00,08A-04C
EEE221,,03-Only theory,SUNDAY,15:30:00,16:50:00,08A-04C
EEE221,,03-Only theory,TUESDAY,15:30:00,16:50:00,08A-04C
EEE221L,,1,MONDAY,08:00:00,10:50:00,12H-40L
EEE221L,,2,THURSDAY,11:00:00,13:50:00,12H-40L
EEE221L,,3,WEDNESDAY,14:00:00,16:50:00,12H-40L
EEE241,,1,SUNDAY,11:00:00,12:20:00,08A-02C
EEE241,,1,TUESDAY,11:00:00,12:20:00,08A-02C
EEE241,,2,MONDAY,15:30:00,16:50:00,08A-03C
EEE241,,2,WEDNESDAY,15:30:00,16:50:00,08A-03C
EEE241,,3,SUNDAY,09:30:00,10:50:00,08A-04C
EEE241,,3,TUESDAY,09:30:00,10:50:00,08A-04C
EEE243,,1,MONDAY,11:00:00,12:20:00,08A-01C
EEE243,,1,WEDNESDAY,11:00:00,12:20:00,08A-01C
EEE243,,2,SUNDAY,12:30:00,13:50:00,10B-12C
EEE243,,2,TUESDAY,12:30:00,13:50:00,10B-12C
EEE243,,3,MONDAY,08:00:00,09:20:00,08A-02C
EEE243,,3,WEDNESDAY,08:00:00,09:20:00,08A-02C
EEE282,,1,SATURDAY,14:00:00,16:50:00,11B-22L
EEE282,,2,THURSDAY,08:00:00,10:50:00,11F-39L
EEE282,,3,THURSDAY,11:00:00,13:50:00,11B-22L
EEE283,,1,MONDAY,14:00:00,15:20:00,08A-02C
EEE283,,1,WEDNESDAY,14:00:00,15:20:00,08A-02C
EEE283,,2,MONDAY,09:30:00,10:50:00,08A-01C
EEE283,,2,WEDNESDAY,09:30:00,10:50:00,08A-01C
EEE283,,3,MONDAY,12:30:00,13:50:00,08A-04C
EEE283,,3,WEDNESDAY,12:30:00,13:50:00,08A-04C
EEE283L,,1,TUESDAY,08:00:00,10:50:00,12H-38L
EEE283L,,2,SUNDAY,08:00:00,10:50:00,12H-38L
EEE283L,,3,SUNDAY,14:00:00,16:50:00,12H-38L
EEE283L,,4,TUESDAY,14:00:00,16:50:00,12H-38L
EEE283L,,5,THURSDAY,08:00:00,10:50:00,12H-38L
EEE301,,1,MONDAY,09:30:00,10:50:00,08A-01C
EEE301,,1,WEDNESDAY,09:30:00,10:50:00,08A-01C
EEE302,,2,SUNDAY,08:00:00,10:50:00,12H-38L
EEE305,,1,MONDAY,12:30:00,13:50:00,08A-02C
EEE305,,1,WEDNESDAY,12:30:00,13:50:00,08A-02C
EEE305,,2,SUNDAY,14:00:00,15:20:00,08A-02C
EEE305,,2,TUESDAY,14:00:00,15:20:00,08A-02C
EEE305,,3,SUNDAY,15:30:00,16:50:00,08A-03C
EEE305,,3,TUESDAY,15:30:00,16:50:00,08A-03C
EEE305L,,1,THURSDAY,08:00:00,10:50:00,12H-37L
EEE305L,,2,THURSDAY,11:00:00,13:50:00,12H-37L
EEE305L,,3,SATURDAY,14:00:00,16:50:00,12H-37L
EEE305L,,4,WEDNESDAY,14:00:00,16:50:00,12H-37L
EEE305L,,5,TUESDAY,11:00:00,13:50:00,12H-37L
EEE308,,1,SUNDAY,12:30:00,13:50:00,08A-04C
EEE308,,1,TUESDAY,12:30:00,13:50:00,08A-04C
EEE308,,2,MONDAY,11:00:00,12:20:00,08A-02C
EEE308,,2,WEDNESDAY,11:00:00,12:20:00,08A-02C
EEE308,,3,SUNDAY,09:30:00,10:50:00,08A-01C
EEE308,,3,TUESDAY,09:30:00,10:50:00,08A-01C
EEE308L,,1,MONDAY,08:00:00,10:50:00,11H-45L
EEE308L,,2,MONDAY,08:00:00,10:50:00,11H-46L
EEE308L,ANB,3,MONDAY,14:00:00,16:50:00,11H-45L
EEE308L,,4,SUNDAY,11:00:00,13:50:00,11H-45L
EEE308L,,5,SUNDAY,11:00:00,13:50:00,11H-46L
EEE309,,1,SUNDAY,09:30:00,10:50:00,08A-03C
EEE309,,1,TUESDAY,09:30:00,10:50:00,08A-03C
EEE309,,2,MONDAY,09:30:00,10:50:00,08A-04C
EEE309,,2,WEDNESDAY,09:30:00,10:50:00,08A-04C
EEE309,,3,MONDAY,14:00:00,15:20:00,10B-12C
EEE309,,3,WEDNESDAY,14:00:00,15:20:00,10B-12C
EEE321,,1,SUNDAY,11:00:00,12:20:00,10B-12C
EEE321,,1,TUESDAY,11:00:00,12:20:00,10B-12C
EEE321,,2,SUNDAY,14:00:00,15:20:00,08A-03C
EEE321,,2,TUESDAY,14:00:00,15:20:00,08A-03C
EEE321L,,1,MONDAY,14:00:00,16:50:00,12H-40L
EEE321L,,2,TUESDAY,08:00:00,10:50:00,12H-40L
EEE322,,2,TUESDAY,08:00:00,10:50:00,12H-40L
EEE341,,1,MONDAY,15:30:00,16:50:00,10B-12C
EEE341,,1,WEDNESDAY,15:30:00,16:50:00,10B-12C
EEE341,,2,MONDAY,11:00:00,12:20:00,10B-12C
EEE341,,2,WEDNESDAY,11:00:00,12:20:00,10B-12C
EEE341L,ANB,1,SUNDAY,11:00:00,13:50:00,12A-06L
EEE341L,SKBR,2,TUESDAY,11:00:00,13:50:00,12A-06L
EEE341L,ANB,3,WEDNESDAY,14:00:00,16:50:00,12A-06L
EEE341L,SKBR,4,THURSDAY,11:00:00,13:50:00,12A-06L
EEE342,,3,WEDNESDAY,14:00:00,16:50:00,12B-16L
EEE343,,1,SUNDAY,09:30:00,10:50:00,08A-02C
EEE343,,1,TUESDAY,09:30:00,10:50:00,08A-02C
EEE343,,2,MONDAY,14:00:00,15:20:00,08A-03C
EEE343,,2,WEDNESDAY,14:00:00,15:20:00,08A-03C
EEE343,,3,MONDAY,08:00:00,09:20:00,10B-12C
EEE343,,3,WEDNESDAY,08:00:00,09:20:00,10B-12C
EEE343L,,1,TUESDAY,14:00:00,16:50:00,11B-22L
EEE343L,,2,WEDNESDAY,08:00:00,10:50:00,11B-22L
EEE343L,,3,SATURDAY,08:00:00,10:50:00,11B-22L
EEE344,,1,TUESDAY,14:00:00,16:50:00,11B-22L
EEE345,,1,SATURDAY,10:05:00,12:05:00,10A-07L
EEE345,,2,SATURDAY,14:00:00,15:55:00,10A-07L
EEE359,,1,SATURDAY,15:30:00,16:50:00,08A-04C
EEE359,,1,THURSDAY,15:30:00,16:50:00,08A-04C
EEE359,,2,SATURDAY,12:30:00,13:50:00,08A-04C
EEE359,,2,THURSDAY,12:30:00,13:50:00,08A-04C
EEE361,RAK,22-zero credit lab,SATURDAY,14:00:00,15:20:00,09A-02C
EEE361,RAK,22-zero credit lab,THURSDAY,14:00:00,15:20:00,09A-02C
EEE361,RAK,23-zero credit lab,SATURDAY,12:30:00,13:50:00,09A-02C
EEE361,RAK,23-zero credit lab,THURSDAY,12:30:00,13:50:00,09A-02C
EEE361L,,01-zero credit lab,SUNDAY,11:00:00,13:50:00,10G-32L
EEE361L,,23-zero credit lab,SUNDAY,11:00:00,13:50:00,10G-32L
EEE365,,2,SUNDAY,08:00:00,09:20:00,08A-01C
EEE365,,2,TUESDAY,08:00:00,09:20:00,08A-01C
EEE366,,2,SUNDAY,11:00:00,13:50:00,11B-22L
EEE369,,1,MONDAY,12:30:00,13:50:00,08A-01C
EEE369,,1,WEDNESDAY,12:30:00,13:50:00,08A-01C
EEE369,,2,SUNDAY,12:30:00,13:50:00,08A-03C
EEE369,,2,TUESDAY,12:30:00,13:50:00,08A-03C
EEE373,,1,MONDAY,15:30:00,16:50:00,08A-04C
EEE373,,1,WEDNESDAY,15:30:00,16:50:00,08A-04C
EEE373,,01-only theory,MONDAY,15:30:00,16:50:00,08A-04C
EEE373,,01-only theory,WEDNESDAY,15:30:00,16:50:00,08A-04C
EEE373,,2,SUNDAY,08:00:00,09:20:00,08A-01C
EEE373,,2,TUESDAY,08:00:00,09:20:00,08A-01C
EEE373L,,1,WEDNESDAY,11:00:00,13:50:00,11B-22L
EEE373L,,2,SUNDAY,11:00:00,13:50:00,11B-22L
EEE373L,,2,SUNDAY,11:00:00,13:50:00,11B-22L
EEE382,,1,SATURDAY,11:00:00,13:50:00,11B-22L
EEE382,,2,THURSDAY,14:00:00,16:50:00,11B-22L
EEE383,,1,MONDAY,08:00:00,10:50:00,11B-22L
EEE383,,2,TUESDAY,11:00:00,13:50:00,11B-22L
EEE384,,1,SUNDAY,14:00:00,16:50:00,11B-22L
EEE384,,2,THURSDAY,14:00:00,16:50:00,11F-39L
EEE385,,1,MONDAY,15:30:00,16:50:00,08A-02C
EEE385,,1,WEDNESDAY,15:30:00,16:50:00,08A-02C
EEE385,,2,MONDAY,08:00:00,09:20:00,08A-03C
EEE385,,2,WEDNESDAY,08:00:00,09:20:00,08A-03C
EEE385L,,1,SUNDAY,08:00:00,10:50:00,11B-22L
EEE385L,,2,TUESDAY,08:00:00,10:50:00,11B-22L
EEE400C,,1,THURSDAY,11:00:00,13:50:00,08A-03C
EEE400D,,1,THURSDAY,11:00:00,13:50:00,08A-01C
EEE400P,,1,THURSDAY,08:00:00,10:50:00,08A-04C
EEE405,,1,SUNDAY,12:30:00,13:50:00,08A-02C
EEE405,,1,TUESDAY,12:30:00,13:50:00,08A-02C
EEE410,ACH,11,SUNDAY,14:00:00,15:20:00,09E-20T
EEE410,ACH,11,TUESDAY,14:00:00,15:20:00,09E-20T
EEE410,ACH,12,SUNDAY,14:00:00,15:20:00,09E-20T
EEE410,ACH,12,TUESDAY,14:00:00,15:20:00,09E-20T
EEE411,,1,SUNDAY,11:00:00,12:20:00,08A-03C
EEE411,,1,TUESDAY,11:00:00,12:20:00,08A-03C
EEE411L,,1,MONDAY,11:00:00,13:50:00,11B-22L
EEE412,,1,MONDAY,11:00:00,13:50:00,11B-22L
EEE423,,1,MONDAY,11:00:00,12:20:00,08A-04C
EEE423,,1,WEDNESDAY,11:00:00,12:20:00,08A-04C
EEE433,,1,MONDAY,08:00:00,09:20:00,08A-03C
EEE433,,1,WEDNESDAY,08:00:00,09:20:00,08A-03C
EEE433L,,1,TUESDAY,11:00:00,13:50:00,11F-39L
EEE435,,1,MONDAY,14:00:00,15:20:00,08A-01C
EEE435,,1,WEDNESDAY,14:00:00,15:20:00,08A-01C
EEE435,,1,MONDAY,14:00:00,15:20:00,08A-01C
EEE435,,1,WEDNESDAY,14:00:00,15:20:00,08A-01C
EEE435,,1,MONDAY,14:00:00,15:20:00,08A-01C
EEE435,,1,WEDNESDAY,14:00:00,15:20:00,08A-01C
EEE445,,1,SUNDAY,15:30:00,16:50:00,10B-12C
EEE445,,1,TUESDAY,15:30:00,16:50:00,10B-12C
EEE445,,01-theory only,SUNDAY,15:30:00,16:50:00,10B-12C
EEE445,,01-theory only,TUESDAY,15:30:00,16:50:00,10B-12C
EEE445L,,1,WEDNESDAY,08:00:00,10:50:00,12A-06L
EEE446,,1,WEDNESDAY,08:00:00,10:50:00,12A-06L
EEE465,SULT,3,MONDAY,14:00:00,15:20:00,10A-10C
EEE465,SULT,3,WEDNESDAY,14:00:00,15:20:00,10A-10C
EEE465,SULT,4,MONDAY,15:30:00,16:50:00,10A-10C
EEE465,SULT,4,WEDNESDAY,15:30:00,16:50:00,10A-10C
EEE466,,3,SUNDAY,14:00:00,16:50:00,09F-27L
EEE466,,4,SUNDAY,14:00:00,16:50:00,09F-27L
EEE472,ZHS,9,SUNDAY,08:00:00,09:20:00,09B-12C
EEE472,ZHS,9,TUESDAY,08:00:00,09:20:00,09B-12C
EEE472,ZHS,10,SUNDAY,09:30:00,10:50:00,09B-12C
EEE472,ZHS,10,TUESDAY,09:30:00,10:50:00,09B-12C
EEE472L,,9,WEDNESDAY,11:00:00,13:50:00,10E-27L
EEE472L,,10,WEDNESDAY,14:00:00,16:50:00,10E-27L
EEE474,MMM,1,SATURDAY,09:30:00,10:50:00,09C-16T
EEE474,MMM,1,THURSDAY,09:30:00,10:50:00,09C-16T
EEE474,MMM,2,SATURDAY,09:30:00,10:50:00,09C-16T
EEE474,MMM,2,THURSDAY,09:30:00,10:50:00,09C-16T
EEE476,,2,MONDAY,15:30:00,16:50:00,07H-27C
EEE476,,2,WEDNESDAY,15:30:00,16:50:00,07H-27C
EEE476L,,2,TUESDAY,14:00:00,16:50:00,12D-27L
EEE498,,1,SATURDAY,15:30:00,16:50:00,10B-12C
EEE498,,1,THURSDAY,15:30:00,16:50:00,10B-12C
EEE499C,,1,THURSDAY,11:00:00,13:50:00,08A-03C
EEE499D,,1,THURSDAY,11:00:00,13:50:00,08A-01C
EEE499P,,1,THURSDAY,08:00:00,10:50:00,08A-04C
EEE517,GSW,1,MONDAY,18:00:00,21:00:00,08A-01C
EEE540,BEL,1,TUESDAY,18:00:00,21:00:00,08A-01C
EEE541,TDR,1,SUNDAY,18:00:00,21:00:00,08A-01C
EEE574,,1,THURSDAY,18:00:00,21:00:00,08A-01C
EMB101,SMH,S53,SUNDAY,15:30:00,16:50:00,08F-20C
EMB101,SKS,S54,MONDAY,18:00:00,19:00:00,09G-28C
EMB101,SKS,S54,WEDNESDAY,15:30:00,16:50:00,09G-28C
ENG091,YAM,1,SUNDAY,08:00:00,09:20:00,07A-10C
ENG091,YAM,1,TUESDAY,08:00:00,09:20:00,07A-10C
ENG091,GSH,2,MONDAY,08:00:00,09:20:00,07A-10C
ENG091,GSH,2,WEDNESDAY,08:00:00,09:20:00,07A-10C
ENG091,TAO,3,SUNDAY,09:30:00,10:50:00,07A-10C
ENG091,TAO,3,TUESDAY,09:30:00,10:50:00,07A-10C
ENG091,AMI,4,MONDAY,09:30:00,10:50:00,07A-10C
ENG091,AMI,4,WEDNESDAY,09:30:00,10:50:00,07A-10C
ENG091,TAO,5,SUNDAY,11:00:00,12:20:00,07A-10C
ENG091,TAO,5,TUESDAY,11:00:00,12:20:00,07A-10C
ENG091,GSH,6,MONDAY,11:00:00,12:20:00,07A-10C
ENG091,GSH,6,WEDNESDAY,11:00:00,12:20:00,07A-10C
ENG091,YAM,7,SUNDAY,12:30:00,13:50:00,07A-10C
ENG091,YAM,7,TUESDAY,12:30:00,13:50:00,07A-10C
ENG091,TFD,8,MONDAY,12:30:00,13:50:00,07A-10C
ENG091,TFD,8,WEDNESDAY,12:30:00,13:50:00,07A-10C
ENG091,MSO,9,SUNDAY,14:00:00,15:20:00,07A-10C
ENG091,MSO,9,TUESDAY,14:00:00,15:20:00,07A-10C
ENG091,THM,10,MONDAY,14:00:00,15:20:00,07A-10C
ENG091,THM,10,WEDNESDAY,14:00:00,15:20:00,07A-10C
ENG091,MSO,11,SUNDAY,15:30:00,16:50:00,07A-10C
ENG091,MSO,11,TUESDAY,15:30:00,16:50:00,07A-10C
ENG091,THM,12,MONDAY,15:30:00,16:50:00,07A-10C
ENG091,THM,12,WEDNESDAY,15:30:00,16:50:00,07A-10C
ENG091,GSH,13,TUESDAY,08:00:00,09:20:00,07B-11C
ENG091,GSH,13,SUNDAY,08:00:00,09:20:00,07B-11C
ENG091,YAM,14,MONDAY,08:00:00,09:20:00,07B-11C
ENG091,YAM,14,WEDNESDAY,08:00:00,09:20:00,07B-11C
ENG091,TFD,15,SUNDAY,09:30:00,10:50:00,07B-11C
ENG091,TFD,15,TUESDAY,09:30:00,10:50:00,07B-11C
ENG091,TAO,16,MONDAY,09:30:00,10:50:00,07B-11C
ENG091,TAO,16,WEDNESDAY,09:30:00,10:50:00,07B-11C
ENG091,TFD,17,SUNDAY,11:00:00,12:20:00,07B-11C
ENG091,TFD,17,TUESDAY,11:00:00,12:20:00,07B-11C
ENG091,TAO,18,MONDAY,11:00:00,12:20:00,07B-11C
ENG091,TAO,18,WEDNESDAY,11:00:00,12:20:00,07B-11C
ENG091,GSH,19,TUESDAY,12:30:00,13:50:00,07B-11C
ENG091,GSH,19,SUNDAY,12:30:00,13:50:00,07B-11C
ENG091,YAM,20,MONDAY,12:30:00,13:50:00,07B-11C
ENG091,YAM,20,WEDNESDAY,12:30:00,13:50:00,07B-11C
ENG091,SZP,21,SUNDAY,14:00:00,15:20:00,07B-11C
ENG091,SZP,21,TUESDAY,14:00:00,15:20:00,07B-11C
ENG091,AMI,22,MONDAY,14:00:00,15:20:00,07B-11C
ENG091,AMI,22,WEDNESDAY,14:00:00,15:20:00,07B-11C
ENG091,SZP,23,SUNDAY,15:30:00,16:50:00,07B-11C
ENG091,SZP,23,TUESDAY,15:30:00,16:50:00,07B-11C
ENG091,TFD,24,MONDAY,15:30:00,16:50:00,07B-11C
ENG091,TFD,24,WEDNESDAY,15:30:00,16:50:00,07B-11C
ENG091,KAR,25,SATURDAY,09:30:00,10:50:00,07A-10C
ENG091,KAR,25,THURSDAY,09:30:00,10:50:00,07A-10C
ENG091,KAR,27,SATURDAY,11:00:00,12:20:00,07A-10C
ENG091,KAR,27,THURSDAY,11:00:00,12:20:00,07A-10C
ENG091,SZP,28,SATURDAY,11:00:00,12:20:00,07B-11C
ENG091,SZP,28,THURSDAY,11:00:00,12:20:00,07B-11C
ENG091,AMI,29,SATURDAY,12:30:00,13:50:00,07A-10C
ENG091,AMI,29,THURSDAY,12:30:00,13:50:00,07A-10C
ENG091,SZP,30,SATURDAY,12:30:00,13:50:00,07B-11C
ENG091,SZP,30,THURSDAY,12:30:00,13:50:00,07B-11C
ENG091,AMI,31,SATURDAY,14:00:00,15:20:00,07A-10C
ENG091,AMI,31,THURSDAY,14:00:00,15:20:00,07A-10C
ENG101,FAM,1,SUNDAY,08:00:00,09:20:00,07B-12C
ENG101,FAM,1,TUESDAY,08:00:00,09:20:00,07B-12C
ENG101,FAM,2,MONDAY,08:00:00,09:20:00,07B-12C
ENG101,FAM,2,WEDNESDAY,08:00:00,09:20:00,07B-12C
ENG101,PPA,3,SUNDAY,09:30:00,10:50:00,07B-12C
ENG101,PPA,3,TUESDAY,09:30:00,10:50:00,07B-12C
ENG101,FAM,4,MONDAY,09:30:00,10:50:00,07B-12C
ENG101,FAM,4,WEDNESDAY,09:30:00,10:50:00,07B-12C
ENG101,FAM,04-All,MONDAY,09:30:00,10:50:00,07B-12C
ENG101,FAM,04-All,WEDNESDAY,09:30:00,10:50:00,07B-12C
ENG101,FAM,5,SUNDAY,11:00:00,12:20:00,07B-12C
ENG101,FAM,5,TUESDAY,11:00:00,12:20:00,07B-12C
ENG101,TBN,6,MONDAY,11:00:00,12:20:00,07B-12C
ENG101,TBN,6,WEDNESDAY,11:00:00,12:20:00,07B-12C
ENG101,PPA,7,SUNDAY,12:30:00,13:50:00,07B-12C
ENG101,PPA,7,TUESDAY,12:30:00,13:50:00,07B-12C
ENG101,KUD,8,MONDAY,12:30:00,13:50:00,07B-12C
ENG101,KUD,8,WEDNESDAY,12:30:00,13:50:00,07B-12C
ENG101,KUD,9,SUNDAY,14:00:00,15:20:00,07B-12C
ENG101,KUD,9,TUESDAY,14:00:00,15:20:00,07B-12C
ENG101,BNR,10,MONDAY,14:00:00,15:20:00,07B-12C
ENG101,BNR,10,WEDNESDAY,14:00:00,15:20:00,07B-12C
ENG101,KUD,11,SUNDAY,15:30:00,16:50:00,07B-12C
ENG101,KUD,11,TUESDAY,15:30:00,16:50:00,07B-12C
ENG101,BNR,12,MONDAY,15:30:00,16:50:00,07B-12C
ENG101,BNR,12,WEDNESDAY,15:30:00,16:50:00,07B-12C
ENG101,MWM,13,SUNDAY,08:00:00,09:20:00,07B-13C
ENG101,MWM,13,TUESDAY,08:00:00,09:20:00,07B-13C
ENG101,TBN,14,MONDAY,08:00:00,09:20:00,07B-13C
ENG101,TBN,14,WEDNESDAY,08:00:00,09:20:00,07B-13C
ENG101,MWM,15,SUNDAY,09:30:00,10:50:00,07B-13C
ENG101,MWM,15,TUESDAY,09:30:00,10:50:00,07B-13C
ENG101,NZA,16,MONDAY,09:30:00,10:50:00,07B-13C
ENG101,NZA,16,WEDNESDAY,09:30:00,10:50:00,07B-13C
ENG101,TFC,17,SUNDAY,11:00:00,12:20:00,07B-13C
ENG101,TFC,17,TUESDAY,11:00:00,12:20:00,07B-13C
ENG101,NZA,18,MONDAY,11:00:00,12:20:00,07B-13C
ENG101,NZA,18,WEDNESDAY,11:00:00,12:20:00,07B-13C
ENG101,JUL,19,SUNDAY,12:30:00,13:50:00,07B-13C
ENG101,JUL,19,TUESDAY,12:30:00,13:50:00,07B-13C
ENG101,PPA,20,MONDAY,12:30:00,13:50:00,07B-13C
ENG101,PPA,20,WEDNESDAY,12:30:00,13:50:00,07B-13C
ENG101,HKH,21,SUNDAY,14:00:00,15:20:00,07B-13C
ENG101,HKH,21,TUESDAY,14:00:00,15:20:00,07B-13C
ENG101,MHRN,22,MONDAY,14:00:00,15:20:00,07B-13C
ENG101,MHRN,22,WEDNESDAY,14:00:00,15:20:00,07B-13C
ENG101,JUL,23,SUNDAY,15:30:00,16:50:00,07B-13C
ENG101,JUL,23,TUESDAY,15:30:00,16:50:00,07B-13C
ENG101,MHRN,24,MONDAY,15:30:00,16:50:00,07B-13C
ENG101,MHRN,24,WEDNESDAY,15:30:00,16:50:00,07B-13C
ENG101,NZA,25,SUNDAY,08:00:00,09:20:00,07B-14C
ENG101,NZA,25,TUESDAY,08:00:00,09:20:00,07B-14C
ENG101,TFC,26,MONDAY,08:00:00,09:20:00,07B-14C
ENG101,TFC,26,WEDNESDAY,08:00:00,09:20:00,07B-14C
ENG101,NZA,27,SUNDAY,09:30:00,10:50:00,07B-14C
ENG101,NZA,27,TUESDAY,09:30:00,10:50:00,07B-14C
ENG101,TFC,28,MONDAY,09:30:00,10:50:00,07B-14C
ENG101,TFC,28,WEDNESDAY,09:30:00,10:50:00,07B-14C
ENG101,MEF,29,SUNDAY,11:00:00,12:20:00,07B-14C
ENG101,MEF,29,TUESDAY,11:00:00,12:20:00,07B-14C
ENG101,KUD,30,MONDAY,15:30:00,16:50:00,07B-15C
ENG101,KUD,30,WEDNESDAY,15:30:00,16:50:00,07B-15C
ENG101,SOM,31,SUNDAY,12:30:00,13:50:00,07B-14C
ENG101,SOM,31,TUESDAY,12:30:00,13:50:00,07B-14C
ENG101,SOM,32,MONDAY,12:30:00,13:50:00,07B-14C
ENG101,SOM,32,WEDNESDAY,12:30:00,13:50:00,07B-14C
ENG101,BNR,33,SUNDAY,14:00:00,15:20:00,07B-14C
ENG101,BNR,33,TUESDAY,14:00:00,15:20:00,07B-14C
ENG101,SOM,34,MONDAY,14:00:00,15:20:00,07B-14C
ENG101,SOM,34,WEDNESDAY,14:00:00,15:20:00,07B-14C
ENG101,BNR,35,SUNDAY,15:30:00,16:50:00,07B-14C
ENG101,BNR,35,TUESDAY,15:30:00,16:50:00,07B-14C
ENG101,PPA,36,MONDAY,15:30:00,16:50:00,07B-14C
ENG101,PPA,36,WEDNESDAY,15:30:00,16:50:00,07B-14C
ENG101,TFC,37,SUNDAY,08:00:00,09:20:00,07B-15C
ENG101,TFC,37,TUESDAY,08:00:00,09:20:00,07B-15C
ENG101,MWM,38,MONDAY,08:00:00,09:20:00,07B-15C
ENG101,MWM,38,WEDNESDAY,08:00:00,09:20:00,07B-15C
ENG101,MEF,39,SUNDAY,08:00:00,09:20:00,07B-16C
ENG101,MEF,39,TUESDAY,08:00:00,09:20:00,07B-16C
ENG101,MWM,40,MONDAY,09:30:00,10:50:00,07B-15C
ENG101,MWM,40,WEDNESDAY,09:30:00,10:50:00,07B-15C
ENG101,HKH,41,SUNDAY,11:00:00,12:20:00,07B-16C
ENG101,HKH,41,TUESDAY,11:00:00,12:20:00,07B-16C
ENG101,NMD,42,SATURDAY,09:30:00,10:50:00,07B-14C
ENG101,NMD,42,THURSDAY,09:30:00,10:50:00,07B-14C
ENG101,SOM,43,SUNDAY,15:30:00,16:50:00,07B-16C
ENG101,SOM,43,TUESDAY,15:30:00,16:50:00,07B-16C
ENG101,NMD,44,MONDAY,09:30:00,10:50:00,07B-16C
ENG101,NMD,44,WEDNESDAY,09:30:00,10:50:00,07B-16C
ENG101,MHRN,45,SUNDAY,14:00:00,15:20:00,07B-15C
ENG101,MHRN,45,TUESDAY,14:00:00,15:20:00,07B-15C
ENG101,NMD,46,SATURDAY,11:00:00,12:20:00,07B-14C
ENG101,NMD,46,THURSDAY,11:00:00,12:20:00,07B-14C
ENG101,MHRN,47,SUNDAY,15:30:00,16:50:00,07B-15C
ENG101,MHRN,47,TUESDAY,15:30:00,16:50:00,07B-15C
ENG101,NMD,48,MONDAY,08:00:00,09:20:00,07B-16C
ENG101,NMD,48,WEDNESDAY,08:00:00,09:20:00,07B-16C
ENG101,TBN,49,SATURDAY,09:30:00,10:50:00,07B-12C
ENG101,TBN,49,THURSDAY,09:30:00,10:50:00,07B-12C
ENG101,MEF,50,SATURDAY,09:30:00,10:50:00,07B-13C
ENG101,MEF,50,THURSDAY,09:30:00,10:50:00,07B-13C
ENG101,TBN,51,SATURDAY,11:00:00,12:20:00,07B-12C
ENG101,TBN,51,THURSDAY,11:00:00,12:20:00,07B-12C
ENG101,JUL,52,SATURDAY,11:00:00,12:20:00,07B-13C
ENG101,JUL,52,THURSDAY,11:00:00,12:20:00,07B-13C
ENG101,MEF,53,SATURDAY,12:30:00,13:50:00,07B-12C
ENG101,MEF,53,THURSDAY,12:30:00,13:50:00,07B-12C
ENG101,JUL,54,SATURDAY,12:30:00,13:50:00,07B-13C
ENG101,JUL,54,THURSDAY,12:30:00,13:50:00,07B-13C
ENG102,LIR,1,SUNDAY,09:30:00,10:50:00,07B-15C
ENG102,LIR,1,TUESDAY,09:30:00,10:50:00,07B-15C
ENG102,LIR,2,SUNDAY,11:00:00,12:20:00,07B-15C
ENG102,LIR,2,TUESDAY,11:00:00,12:20:00,07B-15C
ENG102,THM,3,SUNDAY,09:30:00,10:50:00,07B-17C
ENG102,THM,3,TUESDAY,09:30:00,10:50:00,07B-17C
ENG102,THM,4,SUNDAY,12:30:00,13:50:00,07B-15C
ENG102,THM,4,TUESDAY,12:30:00,13:50:00,07B-15C
ENG102,NIN,05-original,MONDAY,14:00:00,15:20:00,07B-17C
ENG102,NIN,05-original,WEDNESDAY,14:00:00,15:20:00,07B-17C
ENG102,RIC,6,MONDAY,09:30:00,10:50:00,07B-17C
ENG102,RIC,6,WEDNESDAY,09:30:00,10:50:00,07B-17C
ENG102,NIN,7,MONDAY,11:00:00,12:20:00,07B-14C
ENG102,NIN,7,WEDNESDAY,11:00:00,12:20:00,07B-14C
ENG102,RIC,8,MONDAY,12:30:00,13:50:00,07B-17C
ENG102,RIC,8,WEDNESDAY,12:30:00,13:50:00,07B-17C
ENG102,EUA,09-Original,SUNDAY,12:30:00,13:50:00,07B-17C
